manufacturer,name,gpuName,architecture,generation,releaseDate,baseClock,boostClock,memoryClock,memorySize,memoryType,memoryBus,memoryBandwidth,shaders,tensorCores,rtCores,fp32,fp16,fp64,tdp,cuda,processSize,transistors,dieSize,foundry,busInterface,sms,l2Cache,url
AMD,Radeon HD 7970 GHz Edition,Tahiti,GCN 1.0,Southern Islands(HD 7900),2012-06-22,1000.0,1050.0,1500.0,3.0,GDDR5,384,288.0,2048,,,4.3,,1.08,300,,28,4.31,352.0,TSMC,PCIe 3.0 x16,,0.75,https://www.techpowerup.com/gpu-specs/radeon-hd-7970-ghz-edition.c365
AMD,Radeon HD 7970 X2,New Zealand,GCN 1.0,Southern Islands(HD 7900),2012-08-31,925.0,925.0,1375.0,3.0,GDDR5,384,264.0,2048,,,3.79,,0.95,500,,28,4.31,352.0,TSMC,PCIe 3.0 x16,,0.75,https://www.techpowerup.com/gpu-specs/radeon-hd-7970-x2.c730
AMD,Radeon HD 7970M,Wimbledon,GCN 1.0,London(HD 7900M),2012-04-24,850.0,850.0,1200.0,2.0,GDDR5,256,153.6,1280,,,2.18,,0.14,100,,28,2.8,212.0,TSMC,MXM-B (3.0),,0.5,https://www.techpowerup.com/gpu-specs/radeon-hd-7970m.c388
AMD,Radeon HD 7970M X2,Wimbledon,GCN 1.0,London(HD 7900M),2012-04-24,850.0,850.0,1200.0,2.0,GDDR5,256,153.6,1280,,,2.18,,0.14,200,,28,2.8,212.0,TSMC,MXM-B (3.0),,0.5,https://www.techpowerup.com/gpu-specs/radeon-hd-7970m-x2.c4125
AMD,Wii U GPU,Latte,TeraScale 2,Console GPU(Nintendo),2012-11-18,550.0,550.0,800.0,2.0,DDR3,64,12.8,160,,,0.18,,,33,,40,0.88,146.0,Renesas,,,,https://www.techpowerup.com/gpu-specs/wii-u-gpu.c1903
Intel,HD Graphics 4000,Ivy Bridge GT2,Generation 7.0,HD Graphics(Ivy Bridge),2012-05-14,650.0,1050.0,,,System Shared,,,128,,,0.27,,0.07,,,22,1.2,133.0,Intel,Ring Bus,,,https://www.techpowerup.com/gpu-specs/hd-graphics-4000.c1282
Intel,HD Graphics 4000 Mobile,Ivy Bridge GT2,Generation 7.0,HD Graphics-M(Ivy Bridge),2012-05-14,650.0,1000.0,,,System Shared,,,128,,,0.26,,0.06,45,,22,1.2,133.0,Intel,Ring Bus,,,https://www.techpowerup.com/gpu-specs/hd-graphics-4000-mobile.c1266
Intel,HD Graphics 6EU,Ivy Bridge GT1,Generation 7.0,HD Graphics(Ivy Bridge),2012-04-01,650.0,1050.0,,,System Shared,,,48,,,0.1,,0.03,,,22,0.39,94.0,Intel,Ring Bus,,,https://www.techpowerup.com/gpu-specs/hd-graphics-6eu.c1250
Intel,HD Graphics P4000,Ivy Bridge GT2,Generation 7.0,HD Graphics-W(Ivy Bridge),2012-05-14,650.0,1250.0,,,System Shared,,,128,,,0.32,,0.08,45,,22,1.2,133.0,Intel,Ring Bus,,,https://www.techpowerup.com/gpu-specs/hd-graphics-p4000.c2027
Intel,Xeon Phi 3120A,Knights Corner,Knights,Knights Corner(x100),2012-11-12,1100.0,1100.0,1250.0,6.0,GDDR5,384,240.0,912,,,2.01,,,300,,22,5.0,720.0,Intel,PCIe 3.0 x16,,,https://www.techpowerup.com/gpu-specs/xeon-phi-3120a.c1886
Intel,Xeon Phi 5110P,Knights Corner,Knights,Knights Corner(x100),2012-11-12,1053.0,1053.0,1250.0,8.0,GDDR5,512,320.0,960,,,2.02,,,225,,22,5.0,720.0,Intel,PCIe 3.0 x16,,,https://www.techpowerup.com/gpu-specs/xeon-phi-5110p.c2480
Intel,Xeon Phi SE10X,Knights Corner,Knights,Knights Corner,2012-11-12,1100.0,1100.0,1375.0,8.0,GDDR5,512,352.0,976,,,2.15,,,300,,22,5.0,720.0,Intel,PCIe 3.0 x16,,,https://www.techpowerup.com/gpu-specs/xeon-phi-se10x.c1891
ATI,FirePro V7760,RV770,TeraScale,FirePro Terascale(Vx700),2012-01-01,750.0,750.0,850.0,1.0,GDDR3,128,27.2,800,,,1.2,,,76,,55,0.96,256.0,TSMC,PCIe 2.0 x16,,0.128,https://www.techpowerup.com/gpu-specs/firepro-v7760.c1791
ATI,FirePro V7770,RV770,TeraScale,FirePro Terascale(Vx700),2012-01-01,625.0,625.0,1050.0,1.0,GDDR4,128,33.6,800,,,1.0,,,76,,55,0.96,256.0,TSMC,PCIe 2.0 x16,,0.128,https://www.techpowerup.com/gpu-specs/firepro-v7770.c1790
ATI,Mobility Radeon HD 5570,Pinewood,TeraScale 2,Manhattan(Mobility HD 5500),2012-11-23,550.0,550.0,800.0,1.0,GDDR3,128,25.6,400,,,0.44,,,20,,40,0.63,104.0,TSMC,PCIe 2.0 x16,,0.25,https://www.techpowerup.com/gpu-specs/mobility-radeon-hd-5570.c2217
ATI,Radeon HD 5470,Cedar,TeraScale 2,Evergreen(HD 5400),2012-02-13,650.0,650.0,400.0,0.5,GDDR3,64,6.4,80,,,0.1,,,19,,40,0.29,59.0,TSMC,PCIe 2.0 x16,,0.128,https://www.techpowerup.com/gpu-specs/radeon-hd-5470.c2062
ATI,Radeon HD 5490,Cedar,TeraScale 2,Evergreen(HD 5400),2012-10-28,650.0,650.0,500.0,1.0,GDDR3,64,8.0,80,,,0.1,,,19,,40,0.29,59.0,TSMC,PCIe 2.0 x16,,0.128,https://www.techpowerup.com/gpu-specs/radeon-hd-5490.c2061
NVIDIA,GeForce 505 OEM,GT216,Tesla 2.0,GeForce 500,2013-02-17,615.0,615.0,700.0,1.0,DDR3,128,22.4,24,,,0.05,,,25,1.2,40,0.49,100.0,TSMC,PCIe 1.0 x16,3,0.064,https://www.techpowerup.com/gpu-specs/geforce-505-oem.c2060
NVIDIA,GeForce 705A,GF119S,Fermi 2.0,GeForce 700A,2014-07-01,475.0,475.0,900.0,1.0,DDR3,64,14.4,48,,,0.09,,0.01,15,2.1,40,0.29,79.0,TSMC,PCIe 2.0 x16,1,0.128,https://www.techpowerup.com/gpu-specs/geforce-705a.c2386
NVIDIA,GeForce 705M,GF117,Fermi 2.0,GeForce 700M,2013-09-27,738.0,738.0,900.0,1.0,DDR3,64,14.4,48,,,0.14,,0.01,15,2.1,28,0.58,116.0,TSMC,PCIe 2.0 x16,1,0.128,https://www.techpowerup.com/gpu-specs/geforce-705m.c2492
NVIDIA,GeForce 710A,GK208,Kepler 2.0,GeForce 700A,2014-03-17,719.0,758.0,1001.0,1.0,DDR3,64,16.02,192,,,0.29,,0.01,15,3.5,28,1.02,87.0,TSMC,PCIe 3.0 x8,,0.5,https://www.techpowerup.com/gpu-specs/geforce-710a.c2566
NVIDIA,GeForce 710M,GF117,Fermi 2.0,GeForce 700M,2013-01-09,775.0,775.0,900.0,1.0,DDR3,64,14.4,96,,,0.3,,0.02,15,2.1,28,0.58,116.0,TSMC,PCIe 2.0 x16,2,0.128,https://www.techpowerup.com/gpu-specs/geforce-710m.c2017
NVIDIA,GeForce 820M,GK107,Kepler,GeForce 800M,2015-03-21,810.0,810.0,901.0,2.0,DDR3,128,28.83,384,,,0.62,,0.03,45,3.0,28,1.27,118.0,TSMC,PCIe 3.0 x16,,0.25,https://www.techpowerup.com/gpu-specs/geforce-820m.c2701
NVIDIA,GeForce GT 625 OEM,GF119S,Fermi 2.0,GeForce 600,2013-02-18,874.0,874.0,825.0,1.0,DDR3,64,13.2,48,,,0.17,,0.01,29,2.1,40,0.29,79.0,TSMC,PCIe 2.0 x16,1,0.128,https://www.techpowerup.com/gpu-specs/geforce-gt-625-oem.c2058
NVIDIA,GeForce GT 630 Rev. 2,GK208,Kepler 2.0,GeForce 600,2013-05-29,902.0,902.0,900.0,2.0,DDR3,64,14.4,384,,,0.69,,0.03,25,3.5,28,1.02,87.0,TSMC,PCIe 2.0 x8,,0.5,https://www.techpowerup.com/gpu-specs/geforce-gt-630-rev-2.c2376
NVIDIA,GeForce GT 630 Rev. 2 PCIe x8,GK208,Kepler 2.0,GeForce 600,2013-05-29,902.0,902.0,900.0,2.0,DDR3,64,14.4,384,,,0.69,,0.03,25,3.5,28,1.02,87.0,TSMC,PCIe 2.0 x8,,0.5,https://www.techpowerup.com/gpu-specs/geforce-gt-630-rev-2-pcie-x8.c2396
NVIDIA,GeForce GT 635 OEM,GK208,Kepler 2.0,GeForce 600,2013-10-01,967.0,967.0,900.0,1.0,DDR3,64,14.4,384,,,0.74,,0.03,35,3.5,28,1.02,87.0,TSMC,PCIe 3.0 x8,,0.5,https://www.techpowerup.com/gpu-specs/geforce-gt-635-oem.c2041
NVIDIA,GeForce GT 640 Rev. 2,GK208,Kepler 2.0,GeForce 600,2013-05-29,1046.0,1046.0,1252.0,1.0,GDDR5,64,40.06,384,,,0.8,,0.03,49,3.5,28,1.02,87.0,TSMC,PCIe 2.0 x8,,0.5,https://www.techpowerup.com/gpu-specs/geforce-gt-640-rev-2.c2377
NVIDIA,GeForce GT 640M Mac Edition,GK107,Kepler,GeForce 600M,2013-02-03,745.0,745.0,1250.0,0.5,GDDR5,64,40.0,384,,,0.57,,0.02,32,3.0,28,1.27,118.0,TSMC,PCIe 3.0 x16,,0.128,https://www.techpowerup.com/gpu-specs/geforce-gt-640m-mac-edition.c2227
NVIDIA,GeForce GT 710M,GF117,Fermi 2.0,GeForce 700M,2013-01-09,775.0,775.0,900.0,1.0,DDR3,64,14.4,96,,,0.3,,0.02,15,2.1,28,0.58,116.0,TSMC,PCIe 2.0 x16,2,0.128,https://www.techpowerup.com/gpu-specs/geforce-gt-710m.c2383
NVIDIA,GeForce GT 720M,GK208,Kepler 2.0,GeForce 700M,2013-12-25,719.0,758.0,800.0,2.0,DDR3,64,12.8,192,,,0.29,,0.01,33,3.5,28,1.02,87.0,TSMC,PCIe 2.0 x8,,0.5,https://www.techpowerup.com/gpu-specs/geforce-gt-720m.c2444
NVIDIA,GeForce GT 730M,GK208,Kepler 2.0,GeForce 700M,2014-03-06,719.0,758.0,900.0,2.0,DDR3,64,14.4,384,,,0.58,,0.02,33,3.5,28,1.02,87.0,TSMC,PCIe 2.0 x8,,0.5,https://www.techpowerup.com/gpu-specs/geforce-gt-730m.c2307
NVIDIA,GeForce GT 735M,GK208,Kepler 2.0,GeForce 700M,2013-04-01,575.0,628.0,900.0,2.0,DDR3,64,14.4,384,,,0.48,,0.02,33,3.5,28,1.02,87.0,TSMC,PCIe 3.0 x8,,0.5,https://www.techpowerup.com/gpu-specs/geforce-gt-735m.c2300
NVIDIA,GeForce GT 740A,GK208,Kepler 2.0,GeForce 700A,2013-08-26,980.0,1033.0,900.0,2.0,DDR3,64,14.4,384,,,0.79,,0.03,33,3.5,28,1.02,87.0,TSMC,PCIe 3.0 x8,,0.5,https://www.techpowerup.com/gpu-specs/geforce-gt-740a.c2456
NVIDIA,GeForce GT 740M,GK107,Kepler,GeForce 700M,2013-04-01,810.0,895.0,901.0,2.0,DDR3,128,28.83,384,,,0.69,,0.03,45,3.0,28,1.27,118.0,TSMC,PCIe 3.0 x16,,0.25,https://www.techpowerup.com/gpu-specs/geforce-gt-740m.c2310
NVIDIA,GeForce GT 745A,GK107,Kepler,GeForce 700A,2013-08-26,837.0,915.0,900.0,2.0,DDR3,128,28.8,384,,,0.7,,0.03,33,3.0,28,1.27,118.0,TSMC,PCIe 3.0 x16,,0.25,https://www.techpowerup.com/gpu-specs/geforce-gt-745a.c2457
NVIDIA,GeForce GT 745M,GK107,Kepler,GeForce 700M,2013-04-01,837.0,915.0,900.0,2.0,DDR3,128,28.8,384,,,0.7,,0.03,45,3.0,28,1.27,118.0,TSMC,PCIe 3.0 x16,,0.25,https://www.techpowerup.com/gpu-specs/geforce-gt-745m.c2298
NVIDIA,GeForce GT 750M,GK107,Kepler,GeForce 700M,2013-01-09,941.0,967.0,1003.0,2.0,GDDR5,128,64.19,384,,,0.74,,0.03,50,3.0,28,1.27,118.0,TSMC,PCIe 3.0 x16,,0.25,https://www.techpowerup.com/gpu-specs/geforce-gt-750m.c2224
NVIDIA,GeForce GT 750M Mac Edition,GK107,Kepler,GeForce 700M,2013-11-08,926.0,926.0,1254.0,1.0,GDDR5,128,80.26,384,,,0.71,,0.03,50,3.0,28,1.27,118.0,TSMC,PCIe 3.0 x16,,0.25,https://www.techpowerup.com/gpu-specs/geforce-gt-750m-mac-edition.c2527
NVIDIA,GeForce GT 755M,GK107,Kepler,GeForce 700M,2013-06-25,980.0,1020.0,1350.0,2.0,GDDR5,128,86.4,384,,,0.78,,0.03,50,3.0,28,1.27,118.0,TSMC,PCIe 3.0 x16,,0.25,https://www.techpowerup.com/gpu-specs/geforce-gt-755m.c2420
NVIDIA,GeForce GT 755M Mac Edition,GK107,Kepler,GeForce 700M,2013-11-08,1085.0,1085.0,1250.0,1.0,GDDR5,128,80.0,384,,,0.83,,0.03,50,3.0,28,1.27,118.0,TSMC,PCIe 3.0 x16,,0.25,https://www.techpowerup.com/gpu-specs/geforce-gt-755m-mac-edition.c2525
NVIDIA,GeForce GTX 645 OEM,GK106S,Kepler,GeForce 600,2013-04-22,824.0,824.0,1000.0,1.0,GDDR5,128,64.0,576,,,0.95,,0.04,65,3.0,28,2.54,221.0,TSMC,PCIe 3.0 x16,,0.25,https://www.techpowerup.com/gpu-specs/geforce-gtx-645-oem.c2359
NVIDIA,GeForce GTX 650 Ti Boost,GK106,Kepler,GeForce 600,2013-03-26,980.0,1032.0,1502.0,2.0,GDDR5,192,144.2,768,,,1.58,,0.07,134,3.0,28,2.54,221.0,TSMC,PCIe 3.0 x16,,0.384,https://www.techpowerup.com/gpu-specs/geforce-gtx-650-ti-boost.c2059
NVIDIA,GeForce GTX 650 Ti OEM,GK106,Kepler,GeForce 600,2013-03-31,928.0,928.0,1350.0,2.0,GDDR5,128,86.4,768,,,1.43,,0.06,110,3.0,28,2.54,221.0,TSMC,PCIe 3.0 x16,,0.25,https://www.techpowerup.com/gpu-specs/geforce-gtx-650-ti-oem.c2301
NVIDIA,GeForce GTX 660M Mac Edition,GK107,Kepler,GeForce 600M,2013-04-01,950.0,950.0,1250.0,0.5,GDDR5,128,80.0,384,,,0.73,,0.03,50,3.0,28,1.27,118.0,TSMC,MXM-B (3.0),,0.25,https://www.techpowerup.com/gpu-specs/geforce-gtx-660m-mac-edition.c2318
NVIDIA,GeForce GTX 675MX Mac Edition,GK104,Kepler,GeForce 600M,2013-04-01,719.0,719.0,1250.0,1.0,GDDR5,256,160.0,1344,,,1.93,,0.08,100,3.0,28,3.54,294.0,TSMC,PCIe 3.0 x16,,0.5,https://www.techpowerup.com/gpu-specs/geforce-gtx-675mx-mac-edition.c2304
NVIDIA,GeForce GTX 680 Mac Edition,GK104,Kepler,GeForce 600,2013-04-03,1006.0,1058.0,1502.0,2.0,GDDR5,256,192.3,1536,,,3.25,,0.14,195,3.0,28,3.54,294.0,TSMC,PCIe 2.0 x16,,0.5,https://www.techpowerup.com/gpu-specs/geforce-gtx-680-mac-edition.c2323
NVIDIA,GeForce GTX 760,GK104,Kepler,GeForce 700,2013-06-25,980.0,1032.0,1502.0,2.0,GDDR5,256,192.3,1152,,,2.38,,0.1,170,3.0,28,3.54,294.0,TSMC,PCIe 3.0 x16,,0.5,https://www.techpowerup.com/gpu-specs/geforce-gtx-760.c1857
NVIDIA,GeForce GTX 760 OEM,GK104,Kepler,GeForce 700,2016-11-06,993.0,1046.0,1650.0,2.0,GDDR5,256,211.2,1344,,,2.81,,0.12,170,3.0,28,3.54,294.0,TSMC,PCIe 3.0 x16,,0.5,https://www.techpowerup.com/gpu-specs/geforce-gtx-760-oem.c3743
NVIDIA,GeForce GTX 760 OEM Rebrand,GK104,Kepler,GeForce 700,2013-08-25,823.0,888.0,1400.0,1.5,GDDR5,256,179.2,1152,,,2.05,,0.09,130,3.0,28,3.54,294.0,TSMC,PCIe 3.0 x16,,0.5,https://www.techpowerup.com/gpu-specs/geforce-gtx-760-oem-rebrand.c2454
NVIDIA,GeForce GTX 760 Ti OEM,GK104,Kepler,GeForce 700,2013-09-27,915.0,980.0,1502.0,2.0,GDDR5,256,192.3,1344,,,2.63,,0.11,170,3.0,28,3.54,294.0,TSMC,PCIe 3.0 x16,,0.5,https://www.techpowerup.com/gpu-specs/geforce-gtx-760-ti-oem.c2491
NVIDIA,GeForce GTX 760 Ti OEM Rebrand,GK104,Kepler,GeForce 700,2013-08-25,915.0,980.0,1502.0,2.0,GDDR5,256,192.3,1344,,,2.63,,0.11,170,3.0,28,3.54,294.0,TSMC,PCIe 3.0 x16,,0.5,https://www.techpowerup.com/gpu-specs/geforce-gtx-760-ti-oem-rebrand.c2453
NVIDIA,GeForce GTX 760 X2,GK104,Kepler,GeForce 700,2013-11-19,1006.0,1072.0,1502.0,2.0,GDDR5,256,192.3,1152,,,2.47,,0.1,250,3.0,28,3.54,294.0,TSMC,PCIe 3.0 x16,,0.5,https://www.techpowerup.com/gpu-specs/geforce-gtx-760-x2.c2521
NVIDIA,GeForce GTX 760M,GK106S,Kepler,GeForce 700M,2013-05-30,628.0,719.0,1002.0,2.0,GDDR5,128,64.13,768,,,1.1,,0.05,55,3.0,28,2.54,221.0,TSMC,PCIe 3.0 x16,,0.25,https://www.techpowerup.com/gpu-specs/geforce-gtx-760m.c2305
NVIDIA,GeForce GTX 765M,GK106,Kepler,GeForce 700M,2013-05-30,797.0,863.0,1002.0,2.0,GDDR5,128,64.13,768,,,1.33,,0.06,75,3.0,28,2.54,221.0,TSMC,MXM-B (3.0),,0.25,https://www.techpowerup.com/gpu-specs/geforce-gtx-765m.c2306
NVIDIA,GeForce GTX 770,GK104,Kepler,GeForce 700,2013-05-30,1046.0,1085.0,1753.0,2.0,GDDR5,256,224.4,1536,,,3.33,,0.14,230,3.0,28,3.54,294.0,TSMC,PCIe 3.0 x16,,0.5,https://www.techpowerup.com/gpu-specs/geforce-gtx-770.c1856
NVIDIA,GeForce GTX 770M,GK106,Kepler,GeForce 700M,2013-05-30,706.0,797.0,1002.0,3.0,GDDR5,192,96.19,960,,,1.53,,0.06,75,3.0,28,2.54,221.0,TSMC,MXM-B (3.0),,0.384,https://www.techpowerup.com/gpu-specs/geforce-gtx-770m.c2129
NVIDIA,GeForce GTX 775M Mac Edition,GK104,Kepler,GeForce 700M,2013-11-08,797.0,797.0,1250.0,2.0,GDDR5,256,160.0,1344,,,2.14,,0.09,100,3.0,28,3.54,294.0,TSMC,MXM-B (3.0),,0.5,https://www.techpowerup.com/gpu-specs/geforce-gtx-775m-mac-edition.c2381
NVIDIA,GeForce GTX 780,GK110,Kepler,GeForce 700,2013-05-23,863.0,902.0,1502.0,3.0,GDDR5,384,288.4,2304,,,4.16,,0.17,250,3.5,28,7.08,561.0,TSMC,PCIe 3.0 x16,,1.5,https://www.techpowerup.com/gpu-specs/geforce-gtx-780.c1701
NVIDIA,GeForce GTX 780 6 GB,GK110B,Kepler,GeForce 700,2013-09-10,863.0,902.0,1502.0,6.0,GDDR5,384,288.4,2304,,,4.16,,0.17,250,3.5,28,7.08,561.0,TSMC,PCIe 3.0 x16,,1.5,https://www.techpowerup.com/gpu-specs/geforce-gtx-780-6-gb.c2707
NVIDIA,GeForce GTX 780 Rev. 2,GK110B,Kepler,GeForce 700,2013-09-10,863.0,902.0,1502.0,3.0,GDDR5,384,288.4,2304,,,4.16,,0.17,250,3.5,28,7.08,561.0,TSMC,PCIe 3.0 x16,,1.5,https://www.techpowerup.com/gpu-specs/geforce-gtx-780-rev-2.c2513
NVIDIA,GeForce GTX 780 Ti,GK110B,Kepler,GeForce 700,2013-11-07,875.0,928.0,1753.0,3.0,GDDR5,384,336.6,2880,,,5.34,,0.22,250,3.5,28,7.08,561.0,TSMC,PCIe 3.0 x16,,1.5,https://www.techpowerup.com/gpu-specs/geforce-gtx-780-ti.c2512
NVIDIA,GeForce GTX 780M,GK104,Kepler,GeForce 700M,2013-05-11,771.0,797.0,1250.0,4.0,GDDR5,256,160.0,1536,,,2.45,,0.1,122,3.0,28,3.54,294.0,TSMC,MXM-B (3.0),,0.5,https://www.techpowerup.com/gpu-specs/geforce-gtx-780m.c2128
NVIDIA,GeForce GTX 780M Mac Edition,GK104,Kepler,GeForce 700M,2013-11-08,784.0,784.0,1250.0,4.0,GDDR5,256,160.0,1536,,,2.41,,0.1,122,3.0,28,3.54,294.0,TSMC,MXM-B (3.0),,0.5,https://www.techpowerup.com/gpu-specs/geforce-gtx-780m-mac-edition.c2526
NVIDIA,GeForce GTX TITAN,GK110,Kepler,GeForce 700,2013-02-19,836.0,876.0,1502.0,6.0,GDDR5,384,288.4,2688,,,4.71,,1.57,250,3.5,28,7.08,561.0,TSMC,PCIe 3.0 x16,,1.5,https://www.techpowerup.com/gpu-specs/geforce-gtx-titan.c1996
NVIDIA,GRID K1,GK107,Kepler,GRID(K1),2013-03-18,850.0,850.0,891.0,4.0,DDR3,128,28.51,192,,,0.33,,0.01,130,3.0,28,1.27,118.0,TSMC,PCIe 3.0 x16,,0.25,https://www.techpowerup.com/gpu-specs/grid-k1.c1699
NVIDIA,GRID K100,GK107,Kepler,GRID(K1),2013-06-28,850.0,850.0,891.0,0.25,DDR3,128,28.51,192,,,0.33,,0.01,130,3.0,28,1.27,118.0,TSMC,PCIe 3.0 x16,,0.25,https://www.techpowerup.com/gpu-specs/grid-k100.c2486
NVIDIA,GRID K140Q,GK107,Kepler,GRID(K1),2013-06-28,850.0,850.0,891.0,1.0,DDR3,128,28.51,192,,,0.33,,0.01,130,3.0,28,1.27,118.0,TSMC,PCIe 3.0 x16,,0.25,https://www.techpowerup.com/gpu-specs/grid-k140q.c2485
NVIDIA,GRID K160Q,GK107,Kepler,GRID(K1),2013-06-28,850.0,850.0,891.0,1.0,DDR3,128,28.51,192,,,0.33,,0.01,130,3.0,28,1.27,118.0,TSMC,PCIe 3.0 x16,,0.25,https://www.techpowerup.com/gpu-specs/grid-k160q.c2667
NVIDIA,GRID K180Q,GK107,Kepler,GRID(K1),2013-06-28,850.0,850.0,891.0,1.0,DDR3,128,28.51,192,,,0.33,,0.01,130,3.0,28,1.27,118.0,TSMC,PCIe 3.0 x16,,0.25,https://www.techpowerup.com/gpu-specs/grid-k180q.c2668
NVIDIA,GRID K2,GK104,Kepler,GRID(K2),2013-05-11,745.0,745.0,1250.0,4.0,GDDR5,256,160.0,1536,,,2.29,,0.1,225,3.0,28,3.54,294.0,TSMC,PCIe 3.0 x16,,0.5,https://www.techpowerup.com/gpu-specs/grid-k2.c1700
NVIDIA,GRID K200,GK104,Kepler,GRID(K2),2013-06-28,745.0,745.0,1250.0,0.25,GDDR5,256,160.0,1536,,,2.29,,0.1,225,3.0,28,3.54,294.0,TSMC,PCIe 3.0 x16,,0.5,https://www.techpowerup.com/gpu-specs/grid-k200.c2490
NVIDIA,GRID K240Q,GK104,Kepler,GRID(K2),2013-06-28,745.0,745.0,1250.0,1.0,GDDR5,256,160.0,1536,,,2.29,,0.1,225,3.0,28,3.54,294.0,TSMC,PCIe 3.0 x16,,0.5,https://www.techpowerup.com/gpu-specs/grid-k240q.c2489
NVIDIA,GRID K260Q,GK104,Kepler,GRID(K2),2013-06-28,745.0,745.0,1250.0,2.0,GDDR5,256,160.0,1536,,,2.29,,0.1,225,3.0,28,3.54,294.0,TSMC,PCIe 3.0 x16,,0.5,https://www.techpowerup.com/gpu-specs/grid-k260q.c2488
NVIDIA,GRID K280Q,GK104,Kepler,GRID(K2),2013-06-28,745.0,745.0,1250.0,4.0,GDDR5,256,160.0,1536,,,2.29,,0.1,225,3.0,28,3.54,294.0,TSMC,PCIe 3.0 x16,,0.5,https://www.techpowerup.com/gpu-specs/grid-k280q.c2487
NVIDIA,GRID K340,GK107,Kepler,GRID(K3),2013-07-23,954.0,954.0,1250.0,1.0,GDDR5,128,80.0,384,,,0.73,,0.03,225,3.0,28,1.27,118.0,TSMC,PCIe 3.0 x16,,0.128,https://www.techpowerup.com/gpu-specs/grid-k340.c2313
NVIDIA,GRID K520,GK104,Kepler,GRID(K5),2013-07-23,745.0,745.0,1250.0,4.0,GDDR5,256,160.0,1536,,,2.29,,0.1,225,3.0,28,3.54,294.0,TSMC,PCIe 3.0 x16,,0.5,https://www.techpowerup.com/gpu-specs/grid-k520.c2312
NVIDIA,NVS 315,GF119S,Fermi 2.0,NVS,2013-03-10,523.0,523.0,875.0,1.0,DDR3,64,14.0,48,,,0.1,,0.01,19,2.1,40,0.29,79.0,TSMC,PCIe 2.0 x16,1,0.128,https://www.techpowerup.com/gpu-specs/nvs-315.c2147
NVIDIA,Playstation 3 GPU 28nm,RSX-28nm,Curie,Console GPU(Sony),2013-06-03,550.0,550.0,650.0,0.25,GDDR3,128,20.8,,,,,,,21,,28,0.3,68.0,Sony,,,,https://www.techpowerup.com/gpu-specs/playstation-3-gpu-28nm.c3498
NVIDIA,Quadro K1100M,GK107,Kepler,Quadro Kepler-M(Kx100M),2013-07-23,706.0,706.0,700.0,2.0,GDDR5,128,44.8,384,,,0.54,,0.02,45,3.0,28,1.27,118.0,TSMC,MXM-A (3.0),,0.25,https://www.techpowerup.com/gpu-specs/quadro-k1100m.c2430
NVIDIA,Quadro K2000,GK107,Kepler,Quadro Kepler(Kx000),2013-03-01,954.0,954.0,1000.0,2.0,GDDR5,128,64.0,384,,,0.73,,0.03,51,3.0,28,1.27,118.0,TSMC,PCIe 2.0 x16,,0.25,https://www.techpowerup.com/gpu-specs/quadro-k2000.c1838
NVIDIA,Quadro K2000D,GK107,Kepler,Quadro Kepler(Kx000),2013-03-01,954.0,954.0,1000.0,2.0,GDDR5,128,64.0,384,,,0.73,,0.03,51,3.0,28,1.27,118.0,TSMC,PCIe 2.0 x16,,0.25,https://www.techpowerup.com/gpu-specs/quadro-k2000d.c2021
NVIDIA,Quadro K2100M,GK106S,Kepler,Quadro Kepler-M(Kx100M),2013-07-23,667.0,667.0,752.0,2.0,GDDR5,128,48.13,576,,,0.77,,0.03,55,3.0,28,2.54,221.0,TSMC,MXM-A (3.0),,0.25,https://www.techpowerup.com/gpu-specs/quadro-k2100m.c2429
NVIDIA,Quadro K3100M,GK104,Kepler,Quadro Kepler-M(Kx100M),2013-07-23,706.0,706.0,800.0,4.0,GDDR5,256,102.4,768,,,1.08,,0.05,75,3.0,28,3.54,294.0,TSMC,MXM-B (3.0),,0.5,https://www.techpowerup.com/gpu-specs/quadro-k3100m.c2428
NVIDIA,Quadro K4000,GK106,Kepler,Quadro Kepler(Kx000),2013-03-01,810.0,810.0,1404.0,3.0,GDDR5,192,134.8,768,,,1.24,,0.05,80,3.0,28,2.54,221.0,TSMC,PCIe 2.0 x16,,0.384,https://www.techpowerup.com/gpu-specs/quadro-k4000.c1841
NVIDIA,Quadro K4100M,GK104,Kepler,Quadro Kepler-M(Kx100M),2013-07-23,706.0,706.0,800.0,4.0,GDDR5,256,102.4,1152,,,1.63,,0.07,100,3.0,28,3.54,294.0,TSMC,MXM-B (3.0),,0.5,https://www.techpowerup.com/gpu-specs/quadro-k4100m.c2427
NVIDIA,Quadro K5000 SYNC,GK104,Kepler,Quadro Kepler(Kx000),2013-01-25,706.0,706.0,1350.0,4.0,GDDR5,256,172.8,1536,,,2.17,,0.09,122,3.0,28,3.54,294.0,TSMC,PCIe 2.0 x16,,0.5,https://www.techpowerup.com/gpu-specs/quadro-k5000-sync.c2437
NVIDIA,Quadro K5100M,GK104,Kepler,Quadro Kepler-M(Kx100M),2013-07-23,771.0,771.0,900.0,8.0,GDDR5,256,115.2,1536,,,2.37,,0.1,100,3.0,28,3.54,294.0,TSMC,MXM-B (3.0),,0.5,https://www.techpowerup.com/gpu-specs/quadro-k5100m.c2425
